season,season_start_year,season_end_year,season_week_index,season_chart_slot_index,month_index,month_name,month_number,calendar_year,month_week_slot,grade,grade_points,original_grade,target_was_rain,label_date,weather_window_start,weather_window_end,avg_weather_days_observed,avg_hours_above_freezing_sum_7d,avg_hours_above_freezing_mean_7d,avg_hours_above_freezing_max_7d,avg_hours_above_freezing_label_day,avg_temperature_mean_7d,avg_temperature_min_7d,avg_temperature_max_7d,avg_temperature_label_day,avg_humidity_mean_7d,avg_humidity_min_7d,avg_humidity_max_7d,avg_humidity_label_day,avg_snow_depth_mean_7d,avg_snow_depth_min_7d,avg_snow_depth_max_7d,avg_snow_depth_label_day,avg_wind_speed_mean_7d,avg_wind_speed_min_7d,avg_wind_speed_max_7d,avg_wind_speed_label_day,avg_rain_sum_7d,avg_rain_max_7d,avg_rain_label_day,avg_snowfall_sum_7d,avg_snowfall_max_7d,avg_snowfall_label_day,best_weather_days_observed,best_hours_above_freezing_sum_7d,best_hours_above_freezing_mean_7d,best_hours_above_freezing_max_7d,best_hours_above_freezing_label_day,best_temperature_mean_7d,best_temperature_min_7d,best_temperature_max_7d,best_temperature_label_day,best_humidity_mean_7d,best_humidity_min_7d,best_humidity_max_7d,best_humidity_label_day,best_snow_depth_mean_7d,best_snow_depth_min_7d,best_snow_depth_max_7d,best_snow_depth_label_day,best_wind_speed_mean_7d,best_wind_speed_min_7d,best_wind_speed_max_7d,best_wind_speed_label_day,best_rain_sum_7d,best_rain_max_7d,best_rain_label_day,best_snowfall_sum_7d,best_snowfall_max_7d,best_snowfall_label_day,best_location_label_day,best_location_mode_7d,best_location_count_7d
2017-18,2017,2018,9,16,4,January,1,2018,1,A,3,A,False,2018-01-06,2017-12-31,2018-01-06,7,0.0,0.0,0.0,0.0,-4.1988095238095235,-13.673958333333331,9.220833333333331,-13.673958333333331,72.77827380952381,67.39583333333333,76.34375,67.39583333333333,1.334876488095238,1.23265625,1.5696041666666667,1.5696041666666667,8.88482142857143,5.215625,14.952083333333333,13.945833333333333,0.0,0.0,0.0,5.18575,2.0115,0.604,7,0,0.0,0,0,-11.803571428571429,-22.258333333333336,4.295833333333333,-20.691666666666663,74.17261904761905,69.0,76.66666666666667,69.0,1.4624880952380954,1.345,1.743125,1.743125,9.260714285714286,5.3125,15.958333333333334,15.870833333333332,0.0,0.0,0.0,6.461,3.226,0.859,jay_peak,jay_peak,1
2017-18,2017,2018,10,17,4,January,1,2018,2,C,1,C,False,2018-01-13,2018-01-07,2018-01-13,7,43.0,6.142857142857143,24.0,3.25,20.109970238095237,-11.891666666666666,45.365624999999994,15.978125,78.9940476190476,66.39583333333333,92.92708333333331,84.89583333333333,1.4459345238095238,0.9985208333333332,1.6468541666666667,0.9985208333333332,8.926041666666666,5.023958333333333,10.508333333333333,10.327083333333334,1.8639999999999999,0.912,0.8965,4.98875,2.7855,2.7855,7,38,5.428571428571429,24,5,15.57797619047619,-19.616666666666667,45.45,19.666666666666668,78.71428571428571,66.41666666666667,95.625,82.125,1.6517083333333336,1.2343333333333333,1.887875,1.2343333333333333,8.60357142857143,4.825,11.416666666666666,10.358333333333333,1.899,1.051,1.051,6.236,2.894,2.894,stowe,jay_peak,2
2017-18,2017,2018,11,18,4,January,1,2018,3,C,1,C,False,2018-01-20,2018-01-14,2018-01-20,7,7.5,1.0714285714285714,7.5,7.5,10.140327380952382,-8.540625,28.542708333333337,28.542708333333337,77.36309523809523,65.26041666666667,88.75,70.83333333333334,1.256220238095238,1.222,1.29371875,1.2501145833333334,5.470982142857143,2.3968749999999996,11.371875,11.371875,0.002,0.001,0.0,1.0835,0.6865,0.0,7,12,1.7142857142857142,12,12,12.848214285714286,-6.145833333333333,31.78333333333333,31.78333333333333,77.64285714285714,69.58333333333333,88.54166666666667,73.16666666666667,1.5592857142857142,1.518625,1.57775,1.518625,3.522619047619048,1.6625,7.045833333333333,7.045833333333333,0.0,0.0,0.0,0.8360000000000001,0.53,0.0,stowe,stowe,1
2017-18,2017,2018,12,19,4,January,1,2018,4,C,1,C,False,2018-01-27,2018-01-21,2018-01-27,7,31.25,4.464285714285714,8.5,7.25,19.807440476190475,2.7687500000000003,29.336458333333333,25.022916666666667,79.18898809523809,61.385416666666664,94.05208333333334,61.385416666666664,1.171889880952381,1.12375,1.2398229166666666,1.12375,7.878273809523809,4.519791666666666,11.480208333333334,9.144791666666666,0.8065,0.75775,0.0,1.472,0.51875,0.0,7,60,8.571428571428571,19,8,23.104761904761904,6.616666666666667,33.887499999999996,24.854166666666668,78.76785714285714,65.58333333333333,93.91666666666669,65.58333333333333,1.4447202380952382,1.401375,1.5159166666666666,1.401375,6.393452380952381,3.1333333333333333,8.700000000000001,7.441666666666666,0.627,0.591,0.0,1.63,0.717,0.0,stowe,stowe,1
2017-18,2017,2018,13,21,5,February,2,2018,1,B,2,B,False,2018-02-03,2018-01-28,2018-02-03,7,21.75,3.107142857142857,16.75,0.0,15.807589285714286,-0.5072916666666668,35.04270833333334,-0.5072916666666668,74.9315476190476,67.94791666666667,82.85416666666667,69.41666666666667,1.0213973214285714,0.98425,1.0928125,1.0928125,7.201041666666667,3.857291666666667,9.959375,7.88125,0.056,0.055,0.0,1.6567500000000002,1.2472500000000002,0.07,7,32,4.571428571428571,24,0,19.7172619047619,2.483333333333333,39.2875,2.483333333333333,73.36309523809523,66.70833333333333,80.20833333333333,66.875,1.2833869047619046,1.247,1.35325,1.35325,5.914285714285714,3.7875,8.633333333333333,5.845833333333334,0.024,0.024,0.0,1.4100000000000001,1.103,0.056,stowe,stowe,1
2017-18,2017,2018,14,22,5,February,2,2018,2,A,3,A,False,2018-02-10,2018-02-04,2018-02-10,7,8.75,1.25,6.5,6.5,14.234226190476193,8.063541666666666,23.292708333333337,23.292708333333337,79.18005952380953,72.60416666666667,86.72916666666666,86.72916666666666,1.6332157738095237,1.1247395833333331,2.021020833333333,2.021020833333333,6.677976190476191,4.692708333333334,9.005208333333332,6.50625,0.024,0.023,0.023,11.044000000000002,4.27325,1.2775,7,10,1.4285714285714286,8,8,17.65952380952381,11.125,26.041666666666668,26.041666666666668,77.23809523809526,68.0,83.95833333333333,83.95833333333333,1.8870297619047616,1.3931249999999995,2.2965,2.2965,5.171428571428572,3.7583333333333337,7.45,4.516666666666667,0.06,0.06,0.06,9.408000000000001,3.86,1.242,stowe,stowe,1
2017-18,2017,2018,15,23,5,February,2,2018,3,B,2,B,False,2018-02-17,2018-02-11,2018-02-17,7,53.0,7.571428571428571,15.75,0.25,24.316815476190474,8.86875,33.92916666666667,15.884375,80.20386904761904,68.55208333333333,92.52083333333331,69.86458333333333,1.7660684523809524,1.53409375,2.0314895833333333,1.53409375,7.1519345238095235,4.466666666666667,10.988541666666666,6.140625,0.12175000000000001,0.05675,0.0,1.4555000000000002,0.6895,0.11775,7,60,8.571428571428571,21,1,27.325,13.2,36.708333333333336,20.558333333333337,78.55952380952381,67.5,90.0,67.5,2.070059523809524,1.86725,2.33875,1.8755,5.42797619047619,3.8083333333333336,8.674999999999999,5.4125000000000005,0.04,0.016,0.0,1.463,0.772,0.166,stowe,stowe,1
2017-18,2017,2018,16,24,5,February,2,2018,4,C,1,C,False,2018-02-24,2018-02-18,2018-02-24,7,71.5,10.214285714285714,23.5,15.5,30.998511904761905,20.509375,50.21041666666667,32.442708333333336,78.25446428571426,63.802083333333336,90.26041666666666,88.22916666666666,1.1229241071428573,0.73,1.5945,0.7304166666666666,7.464583333333333,4.741666666666666,10.211458333333333,10.211458333333333,0.6387499999999999,0.34925,0.07725,2.00025,1.36475,0.1382499999999999,7,96,13.714285714285714,24,23,33.528571428571425,22.7875,50.1125,36.483333333333334,78.41666666666666,65.70833333333333,88.5,85.95833333333333,1.4603333333333333,1.08025,1.912625,1.083,5.867261904761905,4.125,7.666666666666667,7.666666666666667,0.6,0.341,0.111,1.9030000000000002,1.322,0.248,stowe,stowe,1
2017-18,2017,2018,17,26,6,March,3,2018,1,B,2,B,False,2018-03-03,2018-02-25,2018-03-03,7,66.0,9.428571428571429,19.75,4.5,30.363839285714285,24.136458333333337,38.215625,27.335416666666667,76.08928571428571,56.14583333333333,88.10416666666667,86.07291666666667,0.7951175595238096,0.7271875000000001,0.8893020833333333,0.7814479166666667,8.019940476190476,5.778125,9.433333333333334,8.846875,0.08725,0.07325,0.0,4.26875,2.1172500000000003,0.09725,7,95,13.571428571428571,24,9,33.532738095238095,27.295833333333334,40.6375,32.012499999999996,76.11904761904762,61.041666666666664,86.66666666666667,83.41666666666667,1.1288988095238095,1.05275,1.236,1.076125,6.3636904761904765,4.2375,8.745833333333334,8.745833333333334,0.012,0.008,0.0,3.531,1.875,0.028,stowe,stowe,1
2017-18,2017,2018,18,27,6,March,3,2018,2,A,3,A,False,2018-03-10,2018-03-04,2018-03-10,7,16.75,2.392857142857143,5.0,1.25,24.545535714285712,22.396875,27.386458333333337,22.396875,81.86309523809526,78.25,87.36458333333333,81.48958333333334,0.9425907738095239,0.77328125,1.2363333333333333,1.2363333333333333,6.3272321428571425,4.001041666666667,8.276041666666666,8.276041666666666,0.006,0.003,0.0,7.29325,4.0915,0.6305,7,43,6.142857142857143,12,5,29.258333333333333,27.129166666666663,32.016666666666666,27.129166666666663,79.76785714285714,74.95833333333333,86.0,79.41666666666667,1.180702380952381,1.05,1.4384583333333332,1.4384583333333332,5.265476190476191,2.966666666666667,6.895833333333333,6.879166666666666,0.004,0.004,0.0,5.9110000000000005,3.5540000000000003,0.5,stowe,stowe,1
2017-18,2017,2018,19,28,6,March,3,2018,3,A,3,A,False,2018-03-17,2018-03-11,2018-03-17,7,8.0,1.1428571428571428,4.75,0.0,21.674851190476193,11.428125,25.01666666666667,11.428125,79.80505952380953,66.5625,88.89583333333333,66.5625,1.663936011904762,1.3008333333333333,1.9915,1.9638333333333335,8.479613095238095,4.390625,11.448958333333334,11.427083333333332,0.003,0.001,0.001,11.186749999999998,3.86425,0.222,7,22,3.142857142857143,9,0,25.949404761904766,15.670833333333334,29.558333333333337,15.670833333333334,78.26785714285714,62.875,86.70833333333333,62.875,1.940738095238095,1.5447499999999998,2.301,2.297,7.098809523809523,3.170833333333333,10.379166666666666,10.379166666666666,0.0,0.0,0.0,10.048000000000002,3.2230000000000003,0.14,stowe,stowe,1
2017-18,2017,2018,20,29,6,March,3,2018,4,A,3,A,False,2018-03-24,2018-03-18,2018-03-24,7,15.25,2.1785714285714284,5.75,1.5,17.164285714285715,2.9885416666666664,26.58020833333333,24.30833333333333,67.6875,60.520833333333336,77.45833333333333,77.45833333333333,1.8408258928571433,1.7209166666666669,1.945375,1.7209166666666669,6.172470238095238,4.726041666666667,7.471875,6.475,0.0,0.0,0.0,0.007,0.007,0.007,7,28,4.0,10,2,20.573214285714283,6.116666666666667,30.8625,28.333333333333332,68.38690476190476,61.625,77.875,77.875,2.1612916666666666,2.038125,2.2653749999999997,2.038125,5.624404761904763,4.408333333333333,7.054166666666667,6.404166666666666,0.0,0.0,0.0,0.0,0.0,0.0,stowe,stowe,1
2017-18,2017,2018,21,30,6,March,3,2018,5,B,2,B,False,2018-03-31,2018-03-25,2018-03-31,7,86.0,12.285714285714286,19.5,10.5,30.888988095238098,23.5375,38.05625,29.390625,69.4672619047619,49.02083333333333,90.77083333333334,60.69791666666667,1.5056815476190475,1.14721875,1.70971875,1.14721875,5.608035714285713,3.1541666666666663,7.951041666666667,7.126041666666667,0.666,0.56525,0.0,0.68375,0.56575,0.0,7,115,16.428571428571427,24,15,34.458928571428565,27.920833333333334,40.791666666666664,33.34583333333333,70.46428571428572,54.75,89.41666666666667,61.291666666666664,1.8374761904761903,1.50075,2.038125,1.50075,4.894047619047619,2.8083333333333336,6.458333333333333,5.983333333333333,0.713,0.622,0.0,0.774,0.635,0.0,stowe,stowe,1
2017-18,2017,2018,22,31,7,April,4,2018,1,B,2,B,False,2018-04-07,2018-04-01,2018-04-07,7,52.75,7.535714285714286,15.75,4.0,26.17514880952381,18.394791666666663,33.505208333333336,27.066666666666663,64.69791666666666,50.729166666666664,91.35416666666666,65.26041666666666,1.0328348214285714,0.9503958333333332,1.1046770833333337,1.0479375,9.341220238095238,4.425,16.1875,11.3,0.46725,0.46025,0.0,2.8977500000000003,0.96525,0.7242500000000001,7,85,12.142857142857142,24,8,29.729761904761904,22.704166666666666,36.74166666666667,31.270833333333332,64.48809523809524,50.541666666666664,91.83333333333331,62.666666666666664,1.3868035714285714,1.312,1.452,1.4041249999999998,7.628571428571427,3.85,12.695833333333333,9.004166666666666,0.417,0.409,0.0,2.7849999999999997,0.882,0.634,stowe,stowe,1
2017-18,2017,2018,23,32,7,April,4,2018,2,B,2,B,False,2018-04-14,2018-04-08,2018-04-14,7,61.5,8.785714285714286,20.25,11.5,27.68497023809524,19.180208333333333,39.87708333333333,30.189583333333335,68.97767857142857,57.42708333333333,87.5,82.1875,0.9534523809523808,0.7157708333333334,1.034875,0.7157708333333334,5.713541666666666,3.83125,6.844791666666667,6.03125,0.8235,0.391,0.391,1.2462499999999999,0.655,0.655,7,88,12.571428571428571,24,14,32.16904761904762,22.895833333333332,43.17083333333333,34.233333333333334,66.00000000000001,50.833333333333336,86.91666666666667,77.625,1.3027916666666666,1.0677916666666667,1.378,1.0677916666666667,4.991071428571429,3.1625,5.9875,5.841666666666666,0.9390000000000001,0.481,0.481,1.548,1.214,1.214,stowe,stowe,1
2017-18,2017,2018,24,33,7,April,4,2018,3,C,1,C,False,2018-04-21,2018-04-15,2018-04-21,7,56.75,8.107142857142858,16.25,11.5,28.630357142857143,20.866666666666667,32.84791666666667,32.84791666666667,80.48214285714286,67.625,86.91666666666666,67.625,1.0620505952380952,0.94971875,1.0944375,1.08721875,9.152678571428572,6.444791666666666,14.984375,6.792708333333334,1.0464999999999998,0.7175,0.0,6.652000000000001,2.3495,0.04175,7,99,14.142857142857142,24,19,33.5875,25.65833333333333,38.645833333333336,38.645833333333336,77.02380952380952,65.08333333333333,84.95833333333333,65.08333333333333,1.5429047619047618,1.395708333333333,1.5901250000000002,1.5901250000000002,6.964285714285714,5.270833333333333,9.4375,6.741666666666667,0.857,0.577,0.0,4.809,2.837,0.056,stowe,stowe,1
2017-18,2017,2018,25,34,7,April,4,2018,4,D,0,D,False,2018-04-28,2018-04-22,2018-04-28,7,149.5,21.357142857142858,24.0,22.5,42.851934523809526,33.25729166666667,48.07604166666667,45.78645833333333,70.01190476190474,44.40625,94.60416666666666,84.71875,0.5646130952380952,0.1258333333333333,1.0234791666666667,0.1258333333333333,5.787053571428572,3.4385416666666666,7.109375,5.840625,1.08525,0.51775,0.07075,0.0,0.0,0.0,7,157,22.428571428571427,24,24,46.902976190476195,39.15833333333334,50.86666666666667,49.2375,70.81547619047619,47.5,94.875,85.25,0.9599523809523809,0.3377916666666666,1.518708333333333,0.3377916666666666,4.735119047619047,2.4125,5.6125,5.170833333333333,1.2269999999999999,0.599,0.083,0.0,0.0,0.0,stowe,stowe,1
2017-18,2017,2018,26,36,8,May,5,2018,1,D,0,D,False,2018-05-05,2018-04-29,2018-05-05,7,157.5,22.5,24.0,23.0,49.85892857142857,36.39375,59.634375,51.89895833333334,80.18005952380952,51.625,97.96875,67.84375,0.02239583333333333,0.0,0.05715625,0.0,7.062053571428572,4.280208333333334,12.990625,12.990625,1.73825,0.697,0.18775,0.78725,0.67,0.0,7,168,24.0,24,24,52.24523809523809,41.0875,62.520833333333336,51.99583333333334,80.2797619047619,57.458333333333336,97.95833333333331,67.79166666666667,0.06011904761904762,0.0,0.170875,0.0,6.389880952380953,3.016666666666667,12.904166666666669,12.904166666666669,1.7649999999999997,0.831,0.122,0.497,0.387,0.0,sugarbush,stowe,2
2017-18,2017,2018,27,37,8,May,5,2018,2,D,0,D,False,2018-05-12,2018-05-06,2018-05-12,7,162.0,23.142857142857142,24.0,21.0,51.06979166666667,44.00625,58.58229166666667,44.00625,59.671130952380956,51.416666666666664,66.53125,52.73958333333333,0.0,0.0,0.0,0.0,5.926934523809523,3.5927083333333334,9.807291666666668,3.814583333333333,0.24325,0.11875,0.0,0.0,0.0,0.0,7,168,24.0,24,24,51.19761904761905,43.84166666666667,59.0875,45.275,61.38095238095239,49.041666666666664,69.29166666666667,49.041666666666664,0.0,0.0,0.0,0.0,6.229761904761905,3.8125,10.516666666666667,3.8333333333333335,0.36000000000000004,0.281,0.0,0.0,0.0,0.0,sugarbush,sugarbush,1
2017-18,2017,2018,28,38,8,May,5,2018,3,D,0,D,False,2018-05-19,2018-05-13,2018-05-19,7,165.25,23.607142857142858,24.0,24.0,51.971428571428575,46.715625,56.49583333333333,46.715625,64.73809523809524,47.38541666666667,83.21875,62.354166666666664,0.0,0.0,0.0,0.0,6.133482142857142,3.9364583333333334,8.196875,8.196875,0.6559999999999999,0.4235,0.2294999999999999,0.0,0.0,0.0,7,168,24.0,24,24,52.574404761904766,46.225,57.11666666666667,46.225,66.63095238095237,47.208333333333336,86.375,66.83333333333333,0.0,0.0,0.0,0.0,6.498214285714286,4.141666666666667,8.4375,8.4375,0.5469999999999999,0.3429999999999999,0.2,0.0,0.0,0.0,sugarbush,sugarbush,1
2017-18,2017,2018,29,39,8,May,5,2018,4,D,0,D,False,2018-05-26,2018-05-20,2018-05-26,7,168.0,24.0,24.0,24.0,56.91681547619047,53.68958333333333,61.9875,61.86354166666667,71.3452380952381,57.666666666666664,91.77083333333331,78.90625,0.0,0.0,0.0,0.0,6.984077380952381,5.6375,9.226041666666667,5.764583333333333,0.7935,0.252,0.18125,0.0,0.0,0.0,7,168,24.0,24,24,57.44940476190475,54.32083333333333,62.9625,62.9625,69.92261904761905,54.583333333333336,92.95833333333331,73.54166666666667,0.0,0.0,0.0,0.0,7.297023809523809,5.3500000000000005,9.7875,5.3500000000000005,0.6939999999999998,0.261,0.072,0.0,0.0,0.0,sugarbush,sugarbush,1
2016-17,2016,2017,1,3,1,October,10,2016,3,D,0,D,False,2016-10-15,2016-10-09,2016-10-15,7,156.5,22.357142857142858,24.0,19.25,45.381101190476194,40.453125,51.37083333333334,40.453125,69.55505952380953,53.125,85.28125,67.33333333333333,0.0,0.0,0.0,0.0,6.702380952380952,2.9302083333333333,9.897916666666667,4.960416666666666,0.27775,0.22575,0.0,0.0,0.0,0.0,7,164,23.428571428571427,24,20,46.84642857142857,42.15,52.6625,42.15,69.04761904761905,52.541666666666664,85.45833333333333,66.25,0.0,0.0,0.0,0.0,7.027976190476191,2.783333333333333,10.291666666666666,5.441666666666666,0.266,0.222,0.0,0.0,0.0,0.0,sugarbush,sugarbush,1
2016-17,2016,2017,2,4,1,October,10,2016,4,D,0,D,False,2016-10-22,2016-10-16,2016-10-22,7,167.75,23.964285714285715,24.0,23.75,51.84196428571429,43.12916666666666,58.30208333333333,43.12916666666666,86.33035714285714,76.11458333333334,99.92708333333334,99.92708333333334,0.0,0.0,0.0,0.0,7.1584821428571415,4.485416666666667,8.577083333333333,8.491666666666667,3.3045,1.6695,1.6695,0.0965,0.0965,0.0965,7,168,24.0,24,24,53.57142857142857,43.979166666666664,60.12916666666666,43.979166666666664,85.33928571428571,74.125,99.91666666666669,99.91666666666669,0.0,0.0,0.0,0.0,7.260714285714287,3.9958333333333336,9.241666666666667,9.208333333333334,2.208,1.058,1.058,0.055,0.055,0.055,sugarbush,sugarbush,1
2016-17,2016,2017,3,7,2,November,11,2016,2,D,0,D,False,2016-11-12,2016-11-06,2016-11-12,7,119.0,17.0,21.5,9.75,35.4875,30.267708333333335,38.765625,30.267708333333335,74.97767857142857,58.75,88.59375,58.75,0.005745535714285714,0.0,0.0165,0.0,6.513690476190476,2.7885416666666667,11.390625,8.7625,0.27675,0.127,0.0,0.1109999999999999,0.0765,0.0,7,133,19.0,24,11,36.358333333333334,26.77916666666667,42.7,31.9625,74.47619047619047,57.5,89.75,57.5,0.012374999999999999,0.0,0.033,0.0,6.25297619047619,2.75,10.954166666666666,8.025,0.236,0.14,0.0,0.166,0.166,0.0,sugarbush,sugarbush,3
2016-17,2016,2017,4,8,2,November,11,2016,3,D,0,D,False,2016-11-19,2016-11-13,2016-11-19,7,148.5,21.214285714285715,24.0,20.75,40.418303571428574,37.83958333333333,42.40625,42.40625,82.04166666666666,71.79166666666666,97.67708333333331,78.67708333333334,0.0,0.0,0.0,0.0,4.9818452380952385,2.5531249999999996,7.213541666666667,5.561458333333333,0.36625,0.3225,0.0,0.0,0.0,0.0,7,168,24.0,24,24,41.83690476190476,38.9125,44.05833333333334,44.05833333333334,81.51190476190477,72.375,97.91666666666669,77.54166666666667,0.0,0.0,0.0,0.0,4.509523809523809,2.25,6.1375,6.1375,0.40299999999999997,0.367,0.0,0.0,0.0,0.0,sugarbush,sugarbush,1
2016-17,2016,2017,5,9,2,November,11,2016,4,D,0,D,False,2016-11-26,2016-11-20,2016-11-26,7,50.5,7.214285714285714,18.25,14.75,27.77782738095238,22.559375,35.98229166666667,31.924999999999997,88.47619047619047,79.88541666666667,96.96875,96.96875,0.4183586309523809,0.0563854166666666,0.54846875,0.5054166666666667,6.989732142857144,3.372916666666667,10.672916666666667,3.372916666666667,0.29075,0.19875,0.039,7.423249999999999,2.818,0.021,7,76,10.857142857142858,24,24,30.599999999999998,24.520833333333332,38.204166666666666,35.6875,89.51190476190474,77.625,96.58333333333331,96.58333333333331,0.48927976190476186,0.07925,0.645,0.6027916666666667,7.079166666666667,3.3625000000000003,11.633333333333333,3.3625000000000003,0.31299999999999994,0.241,0.032,8.478,3.83,0.028,stowe,stowe,2
2016-17,2016,2017,6,10,2,November,11,2016,5,D,0,D,False,2016-12-03,2016-11-27,2016-12-03,7,81.25,11.607142857142858,19.25,6.75,31.058333333333334,25.526041666666668,37.51979166666666,28.734375,89.92559523809523,83.0625,98.45833333333334,86.5,0.3201651785714286,0.11484375,0.4815,0.1889479166666666,7.161160714285715,4.316666666666666,10.811458333333334,9.311458333333334,1.1332499999999999,0.5207499999999999,0.014,1.93675,1.4915,1.4915,7,116,16.571428571428573,24,19,34.16130952380952,28.066666666666663,41.1,32.550000000000004,92.49999999999999,87.625,98.54166666666669,90.04166666666667,0.4053392857142857,0.15575,0.591,0.2555416666666666,6.630357142857143,3.9375,10.283333333333331,8.970833333333333,1.054,0.567,0.004,3.091,2.314,2.314,stowe,stowe,1
2016-17,2016,2017,7,11,3,December,12,2016,1,D,0,D,False,2016-12-03,2016-11-27,2016-12-03,7,81.25,11.607142857142858,19.25,6.75,31.058333333333334,25.526041666666668,37.51979166666666,28.734375,89.92559523809523,83.0625,98.45833333333334,86.5,0.3201651785714286,0.11484375,0.4815,0.1889479166666666,7.161160714285715,4.316666666666666,10.811458333333334,9.311458333333334,1.1332499999999999,0.5207499999999999,0.014,1.93675,1.4915,1.4915,7,116,16.571428571428573,24,19,34.16130952380952,28.066666666666663,41.1,32.550000000000004,92.49999999999999,87.625,98.54166666666669,90.04166666666667,0.4053392857142857,0.15575,0.591,0.2555416666666666,6.630357142857143,3.9375,10.283333333333331,8.970833333333333,1.054,0.567,0.004,3.091,2.314,2.314,stowe,stowe,1
2016-17,2016,2017,8,12,3,December,12,2016,2,C,1,C,False,2016-12-10,2016-12-04,2016-12-10,7,16.0,2.2857142857142856,6.25,0.0,23.012202380952377,11.270833333333334,28.37291666666667,11.270833333333334,78.9375,67.36458333333334,89.17708333333333,67.36458333333334,0.38706101190476183,0.24625,0.482,0.482,6.506398809523809,3.303125,10.359375,7.244791666666666,0.003,0.002,0.0,3.4705,1.413,0.035,7,28,4.0,10,0,26.217857142857145,14.633333333333333,31.0125,14.633333333333333,81.40476190476191,71.375,90.04166666666667,71.375,0.4880119047619047,0.328,0.615,0.615,6.048214285714286,2.920833333333333,9.5875,6.279166666666666,0.012,0.008,0.0,4.093,1.599,0.084,stowe,stowe,1
2016-17,2016,2017,9,13,3,December,12,2016,3,B,2,B,False,2016-12-17,2016-12-11,2016-12-17,7,4.75,0.6785714285714286,4.75,0.0,13.307738095238095,-6.748958333333333,23.711458333333333,9.867708333333333,74.21428571428571,62.96875,82.11458333333333,80.01041666666666,0.7094761904761905,0.48846875,0.8785833333333333,0.8785833333333333,7.3171130952380965,4.295833333333333,10.244791666666666,6.935416666666667,0.002,0.002,0.0,5.93075,2.5095,1.90175,7,7,1.0,7,0,16.36547619047619,-3.7083333333333335,26.770833333333332,12.479166666666666,77.61309523809526,67.75,84.25,81.83333333333333,0.8749821428571429,0.623,1.06475,1.06475,6.724404761904762,3.775,9.479166666666666,6.291666666666667,0.004,0.004,0.0,6.769,2.566,1.792,stowe,stowe,1
2016-17,2016,2017,10,14,3,December,12,2016,4,C,1,C,False,2016-12-24,2016-12-18,2016-12-24,7,27.75,3.9642857142857144,11.25,8.5,20.824107142857144,4.319791666666666,31.804166666666667,29.40416666666667,77.92113095238095,62.15625,92.04166666666669,80.07291666666666,0.8597380952380952,0.8106249999999999,0.908,0.8892083333333334,7.242261904761904,5.640625,9.017708333333331,8.05625,0.67625,0.67025,0.006,2.409,1.2485,0.71,7,45,6.428571428571429,14,14,23.761309523809523,5.5625,34.32083333333333,32.987500000000004,80.4940476190476,67.125,93.41666666666669,80.95833333333333,1.0693630952380953,1.0225,1.1096666666666666,1.0923333333333334,6.804761904761905,4.916666666666667,8.625,7.8375,0.855,0.851,0.004,2.6260000000000003,1.27,0.8,stowe,stowe,1
2016-17,2016,2017,11,16,4,January,1,2017,1,A,3,A,False,2017-01-07,2017-01-01,2017-01-07,7,17.5,2.5,11.75,0.0,18.994196428571428,2.7177083333333334,30.858333333333334,2.7177083333333334,77.85863095238096,69.41666666666667,90.25,74.5625,1.0487113095238096,1.02175,1.06315625,1.05559375,7.164434523809525,3.1239583333333334,11.30625,3.1239583333333334,0.2499999999999999,0.18825,0.0,3.11,1.75125,0.021,7,39,5.571428571428571,24,0,22.008333333333336,7.020833333333333,34.862500000000004,7.020833333333333,77.47619047619047,70.08333333333333,90.625,71.25,1.3292321428571428,1.2906666666666666,1.345,1.345,5.013095238095238,2.829166666666667,7.595833333333334,2.829166666666667,0.169,0.133,0.0,2.6270000000000002,1.49,0.0,stowe,stowe,1
2016-17,2016,2017,12,17,4,January,1,2017,2,B,2,B,False,2017-01-14,2017-01-08,2017-01-14,7,43.0,6.142857142857143,20.5,0.0,16.093005952380953,-1.0791666666666664,39.290625,3.923958333333333,72.40327380952381,62.33333333333333,82.45833333333334,62.33333333333333,0.9837142857142858,0.76853125,1.1240729166666668,0.76853125,8.43110119047619,4.436458333333333,13.997916666666663,4.940625000000001,0.32825,0.2065,0.0,2.62275,2.1365,0.0,7,56,8.0,24,0,19.09345238095238,2.7875,40.583333333333336,6.3374999999999995,73.42857142857143,64.33333333333333,86.91666666666667,64.33333333333333,1.2851369047619046,1.091,1.423125,1.091,6.742261904761905,3.5749999999999997,12.05,3.766666666666667,0.242,0.159,0.0,3.0090000000000003,2.4810000000000003,0.0,stowe,stowe,1
2016-17,2016,2017,13,18,4,January,1,2017,3,C,1,C,False,2017-01-21,2017-01-15,2017-01-21,7,28.25,4.035714285714286,10.5,10.5,23.413095238095234,12.61875,31.04375,31.04375,81.51190476190474,67.22916666666667,94.44791666666666,94.44791666666666,0.8446279761904761,0.7473541666666667,0.9402083333333332,0.8939375,6.012053571428572,2.9645833333333336,9.203125,5.072916666666666,0.014,0.01,0.01,3.2527500000000003,2.317,0.0,7,44,6.285714285714286,11,11,25.494642857142857,14.6625,32.7125,32.7125,80.85119047619048,67.41666666666667,91.91666666666669,91.91666666666669,1.1670833333333335,1.083,1.262125,1.204375,4.470238095238095,2.8333333333333335,8.054166666666667,3.1958333333333333,0.0,0.0,0.0,2.9530000000000003,2.177,0.0,stowe,stowe,1
